packetSize, interArrivalTime
108.5101004,0.0012527
116.04617497,0.00105177
103.68691856,0.01673528
255.57149736,0.00620909
59.81474297,0.02740089
146.25464984,0.00333247
115.31866092,0.00758769
114.82423824,0.0063393
696.00010338,0.00223499
137.47265887,0.00790806
236.62050384,0.00327909
116.52541904,0.00505228
105.94415447,0.00344421
115.12161463,0.01558044
115.6661541,0.00422623
111.21639823,0.00442399
120.29113758,0.00338085
115.4145348,0.01892471
112.36043741,0.03245939
126.21205126,0.00210586
115.00508433,0.00067128
118.53338724,0.01174215
86.77973495,1.5967053e-05
115.5517103,0.00318183
193.48614599,0.0233578
119.54397124,0.01912514
105.34025237,0.02429332
114.99707315,0.00306757
96.07687974,0.00202461
114.99988329,0.00341521
110.26199534,0.00102842
82.70303164,0.04032763
116.30326342,0.00201257
116.13325693,0.00096747
99.09195467,0.00371162
259.25745356,0.04469458
101.83673756,0.01121066
109.92618785,0.00986947
188.85409854,0.00134546
150.12140119,0.01512819
114.93080894,0.01762852
115.23652782,0.01093935
98.54848028,0.00077334
114.47839002,0.01513765
405.42579651,0.00790915
122.06567484,0.01215563
116.02961058,0.00263656
114.44383165,0.02569222
114.92276447,0.00035356
84.27578449,0.0010107
117.71693521,0.00442351
165.6470337,0.01127725
114.21708332,0.00207878
114.2832895,0.00101395
154.98050797,0.00483065
115.07626442,0.01206288
114.83757484,0.00954529
166.0739487,0.00058475
495.14992985,0.00248479
107.27970692,0.00678102
80.40077321,0.00845359
148.52925748,0.00535204
407.81132252,0.00184753
113.79220434,0.01475312
114.82233962,0.00904393
108.78786248,0.01836931
115.91023273,0.00029019
93.33702076,0.01981879
146.11429034,0.00631804
93.85901138,0.00265662
114.77587779,0.01310375
64.25720721,0.00288128
130.33087941,0.00810823
62.67193282,0.01085339
105.55937395,0.00764067
70.17013357,0.00099534
130.95981315,0.01118243
128.02754397,0.00215488
1082.32009115,0.00360531
111.81097677,0.00308273
139.28937004,0.0042761
114.44255996,0.00041779
119.37291369,0.00286461
116.47146942,0.03285116
115.1536398,0.00150742
198.77611068,0.0013378
115.15817238,0.01016941
162.66271208,0.0024767
771.93528142,0.00075335
125.37753956,0.00126326
124.41886964,0.0034049
105.23845654,0.01215
114.64153024,0.00163771
99.84850656,0.00062994
114.68524865,0.00889578
457.27285019,0.00625015
115.15919326,0.02049258
107.75089509,0.00023223
127.34368682,0.00023447
231.22757891,0.01832116
153.41865273,0.00278117
115.1647714,0.02375959
180.74172217,0.00236347
132.92692356,0.00939627
106.7485923,0.00377181
97.8627445,0.00224355
134.37976926,0.0037581
114.63750982,0.01335761
92.59915661,0.01290185
156.40564268,0.00521728
132.26672319,0.0175578
96.84508453,0.00265922
114.30412772,0.010928
140.57167287,0.00101574
199.12503115,0.01053304
98.94731814,9.95018501e-05
151.43828043,0.0113097
143.10003955,0.0300967
121.07149911,0.00507922
68.21057942,0.01354297
54.99865291,0.01137527
89.21912856,0.00354481
142.71036891,0.00801395
114.07548258,0.00241923
115.14555574,0.0003243
93.18944876,0.03140266
49.66308595,0.00457842
59.39792419,0.02983263
114.74313344,0.00485055
503.7923056,0.00138516
199.69403132,0.0008941
259.487292,0.00951626
317.5556473,0.01750247
115.28742979,0.00814186
115.85975919,0.01319796
123.61985922,0.00756338
115.63445018,0.0008839
115.14452733,0.00807183
275.00329754,0.00080956
111.50909611,0.0048817
98.04318272,0.00453477
176.94057785,0.00445128
119.35033092,0.00258899
111.43238976,0.00408057
56.05337274,0.011347
239.17171376,0.01385122
110.90657045,0.01125537
57.13344325,0.01180118
65.56213636,0.0138504
121.46838205,0.00666504
134.08419968,0.0164753
84.1246102,0.01670781
155.84474016,0.00212278
99.60303226,0.00295152
165.26863316,0.00459986
102.00390908,0.00649714
101.23266809,0.00737617
55.24536026,0.00139125
45.34390419,0.0129874
159.07307363,0.00111003
121.01542374,0.01764792
118.89757383,0.00442289
111.08079001,0.00240352
114.98781372,0.01331191
99.2702624,0.00806256
114.69682616,0.00187041
124.71058509,0.02357051
113.81090567,0.00169972
129.99576623,0.00568109
139.78158178,0.00571728
85.35244574,0.0121651
116.98259835,0.00294771
174.02728719,0.0106576
116.5248332,0.01884115
113.90835708,0.00760686
103.05150473,0.00051895
62.38086586,0.00613568
178.834654,0.00146169
114.54773807,0.00888018
54.00837689,0.0051458
116.09355359,0.00456462
153.09663514,0.02694412
129.83699445,0.00291945
114.93988563,0.01177194
82.71498366,0.00770212
105.92482141,0.00738262
115.11578393,0.01217429
100.61227233,0.00125029
143.79670264,0.00644444
115.23832371,0.01767007
64.01581638,0.0060861
114.59899807,0.00076391
118.12982836,0.0027117
112.48858162,0.00525194
110.64968575,0.00083533
90.96644277,0.00409708
129.32939916,0.01567553
265.91395702,0.00408923
110.66842891,0.00663943
47.07784031,0.01777957
81.49961211,0.00208446
119.08920111,0.00049844
89.24472348,0.01868019
342.62103121,0.00091538
116.93369074,0.00016906
120.79003874,0.01036877
113.83739027,0.0185025
300.90035421,0.00401234
1020.48437167,0.01267108
103.37309181,0.00155539
88.70787438,0.01238535
259.88071631,0.00383955
280.10265288,0.00304776
117.85232228,0.01077814
111.70628313,0.00114955
121.85279901,0.00869952
145.77329436,0.01168367
185.20952851,0.0026361
115.00003982,0.00573071
112.21682518,0.00462819
95.43646688,0.00835133
95.0745513,0.00046709
380.82664927,0.01692019
107.15443349,0.00468426
124.97552807,0.01133567
164.17249724,0.0039306
85.28950462,0.00834972
56.8755971,0.00190755
140.801024,0.02680889
177.30480991,0.00077003
124.21498285,0.00051168
145.08474509,0.00287207
93.67370825,0.004394
289.5943556,0.00956354
115.80503961,0.03943079
233.26654705,0.00023064
110.07601071,0.0031433
68.03504358,0.00776462
111.73491496,0.01385616
118.02428853,0.02073823
85.03850819,0.000691
102.57528195,0.00084325
103.15520876,0.00626578
405.52479815,0.00723366
119.25948374,0.004518
442.71261241,0.01818996
118.08858511,0.00126404
126.59639645,0.02960611
91.9331929,0.01712734
112.54350961,0.0002967
107.29791495,0.00792536
126.28365275,0.00396136
113.45386067,0.00206918
128.55267175,5.37610635e-05
107.38059676,0.01219301
115.07111388,0.00139792
114.51530849,0.00870972
108.16065455,0.00642451
108.11159028,0.00229739
110.05486561,0.00238836
116.14834523,0.01232851
110.42418405,0.00495747
111.10970222,0.01515612
114.649627,0.00211606
101.72172978,0.0230286
149.70359865,0.00131057
81.313434,0.00444549
111.3032321,0.01342119
119.6302723,0.00578778
144.26607433,0.01426946
106.42083192,0.00524502
78.9544231,0.0098462
382.74607095,0.00044544
114.03234226,0.0034647
114.61390082,0.02096351
115.58304657,0.02186516
73.51775091,0.01059619
125.7650032,0.00488338
114.83911313,0.00054539
120.56764937,0.00052944
115.59393927,0.0367263
169.00785017,0.0075533
75.31137798,0.00789311
120.80627006,0.00480321
224.29587211,0.00149726
216.18049896,0.00524586
112.33310838,0.08152563
124.825265,0.0047055
174.61869688,0.00253939
129.53469476,0.00584683
91.84553931,0.0051108
103.57541483,0.00466302
159.90931112,0.00293867
121.66272759,0.02317088
108.98496906,0.00308246
129.81086446,0.0040208
120.55914523,0.00046396
117.28711207,0.01142226
115.001036,0.00351994
105.33647215,0.00320282
49.64979821,0.02343086
122.46605066,0.02999176
113.7300685,0.00330572
47.75267311,0.00148561
154.75330107,0.03895948
141.28302643,0.01052269
117.31562999,0.00072218
116.08260195,0.00517709
77.78372581,0.00036027
406.48472112,0.00399452
271.51016745,0.00505015
114.99824592,0.00547636
232.41996701,0.02073461
164.94940229,0.00074465
125.44511353,0.01583509
127.25650729,0.00524609
251.4659746,0.00059936
114.8991792,0.02137814
210.86242753,0.01970193
206.02939051,0.00737845
185.77699338,0.0008652
152.59618397,0.00403188
46.72027644,0.00404995
117.22887245,0.01164198
122.26260313,0.0068586
111.47809515,0.02038862
205.22179466,0.00879601
99.76213934,0.00931021
113.13694177,0.00496404
209.74583028,0.00862324
92.81631707,0.00182198
113.87819721,0.01111932
166.91638243,0.00071653
174.38537789,0.00023386
95.89701135,0.00014909
488.69648513,0.00087098
114.92244712,0.00018503
118.65843267,0.00053674
117.04951534,0.00661222
114.70118034,0.01089202
100.80662908,0.00096724
159.94186397,0.00045336
118.48766431,0.00911466
79.31968449,0.00480342
65.85574473,0.00354603
312.95621262,0.01821602
115.61896922,0.00037546
207.80007913,0.0017465
338.90260528,0.01378519
171.01297656,0.04191461
110.96722398,0.01631944
93.69506408,0.00316327
110.46659693,0.00085554
62.38060212,0.00644653
114.87523296,0.01531511
210.40541838,0.00678683
116.04725988,0.00355698
101.98708741,0.00020129
144.62731189,0.00667096
111.91916683,0.0243443
70.66581927,0.00032266
172.65821928,0.00424327
395.99906053,0.00260671
238.78846213,0.00237156
120.16761451,0.00892383
98.33401343,0.00808639
122.54003902,0.00141259
116.11836261,0.01046268
61.95851693,0.02110094
152.45018117,0.00099177
99.59712311,0.01243444
130.18273547,0.00289185
85.52737738,5.8296941e-05
123.18920568,0.00988407
109.95383366,0.00728162
267.07402579,0.00450839
112.31824925,0.00240249
113.82577414,0.00086768
128.81772391,0.00962659
128.42375127,0.00470807
110.94507435,0.00904255
109.0401784,0.00614429
108.17620504,0.00296054
76.83030797,7.81112167e-05
234.11614746,0.02109656
125.8458874,0.00080137
108.69979574,0.00537131
109.66054124,0.01346597
119.72053676,0.01593383
117.52028488,0.00117196
120.82856544,0.00034146
85.11346198,0.00026093
48.30339391,0.07281603
334.59275688,0.00120465
108.414334,0.00348788
102.36956441,0.01924549
122.38327689,0.01971557
114.31994005,0.00806818
95.32604317,0.00476461
110.02966028,0.00927544
120.18351866,0.01372208
114.39262198,0.00807933
179.72340787,0.01947685
126.55415115,0.00294827
115.88819501,0.01765806
106.46118788,0.00284791
115.69920265,0.00071344
115.12453687,0.00035913
145.16635855,0.00501334
114.95347054,0.00480894
123.89085618,0.00035205
114.99595296,0.00211876
88.30283735,0.02824844
85.32093261,0.00287576
231.33490927,0.00115508
101.58411521,0.00056967
101.79219154,0.01117463
64.43952607,0.00101687
116.75748552,0.00033923
116.647142,0.00473415
113.6915837,0.01284533
111.14426845,0.0003195
123.1085836,0.00469967
109.89689758,0.01288678
113.24497077,0.00424806
115.32790534,0.01439697
166.12488663,0.00580852
122.70752131,0.00198103
218.07753503,0.00333705
115.33930316,0.00358781
179.18980903,0.00998368
114.99931804,0.00276224
430.49227678,0.00225697
126.96115899,0.00224317
460.28107466,0.00161843
46.9429953,0.00099892
110.06406491,0.00505128
110.30940044,0.01020322
111.38702098,0.007208
113.84174669,0.00431642
114.32605609,0.00279854
124.35353088,0.00427486
266.40867817,0.01306075
129.04064526,0.0042786
136.03948277,0.00152279
449.42955869,0.01819108
110.32171912,0.01428621
115.44263455,0.00204869
55.8909149,0.01610077
122.29434297,0.00299382
106.59959318,0.00199568
75.61314228,0.00674661
184.53943096,0.00930864
110.89373443,0.0216605
418.66922269,0.01630992
166.64313823,0.02465287
115.69657633,0.02301819
61.66213226,0.00296804
146.07848009,0.01172201
118.15989782,0.03896641
83.50100026,0.01809877
119.47250702,0.00459855
133.14920165,0.00735173
115.01628704,0.00991243
107.64235603,0.00914352
72.3719762,0.06249303
113.32872196,5.24470199e-05
128.63437999,0.01336766
68.55018592,0.02462058
90.58846298,0.02440945
229.11782937,0.0714385
82.18146343,0.00347269
115.54458664,0.00532376
93.820755,0.00888169
73.48676918,0.00159328
95.98213125,0.00607792
240.87501236,0.00438149
117.74917873,0.11887081
115.76676245,0.01174469
157.08266841,0.00626187
48.25499254,0.00756162
115.94519258,0.03756612
110.78984729,0.01637617
64.83718928,0.00136603
109.90048596,0.00383151
45.02939597,0.00152338
114.55766658,0.01776902
130.3118819,0.00339357
115.00599847,9.55148954e-05
546.37696776,0.00146887
115.94113753,0.01430382
150.52852939,0.01309312
426.86173384,0.00682135
216.38079228,0.0011357
113.7729341,0.00114282
115.21903757,0.00504812
131.62541322,0.00049045
155.74010658,0.02469341
295.5683811,0.00224084
111.23434424,0.00659349
123.67631678,0.00225312
84.11348957,0.00127362
162.49796562,0.00375101
296.45192411,0.01809042
98.62426148,0.01218961
98.82542858,0.01717292
149.26888462,0.00542621
101.73279046,0.02069319
105.57510581,0.00173515
71.60729915,0.01072275
46.04662315,0.00125651
133.36696395,0.00298314
112.7719296,0.00146556
262.28820565,0.00162741
116.59531059,0.0213856
229.27936159,0.02496355
140.56983931,0.00635441
75.40486355,0.00084494
86.82290758,0.00395269
108.2722613,0.00643372
114.91642238,0.00541421
115.57002031,0.01262401
112.86702448,0.00059611
115.00756134,0.01908605
344.29292863,0.00279438
51.56831654,0.00035353
73.88205967,0.0016899
276.40919323,0.01739028
106.24600884,0.00197877
121.00805835,0.0026986
97.68701196,0.03524511
99.71905159,0.00650073
119.68226937,0.00026009
133.22410516,0.00959158
119.28365163,0.01643292
255.54146775,0.00741988
115.41339191,0.00206657
110.56900203,0.00133314
128.05788273,0.00719216
178.07285776,0.00699365
115.79051498,0.0093626
139.5832027,0.01380059
107.8768183,0.00231233
529.60673265,0.00609008
93.57086345,0.00432875
993.49991754,0.00470422
97.56111497,0.00111754
93.97112559,0.01400487
85.63720572,0.00693541
227.20845219,0.00236825
114.98784987,0.0112379
114.53087267,0.01380897
109.96167262,0.00069035
149.52543568,0.00407116
146.12350121,0.0062403
146.22115923,0.00091034
108.52726017,0.00347559
112.67375605,0.00292269
129.0011551,0.01632156
123.73896719,0.01735009
232.9593425,0.00290468
216.46402941,0.00073939
110.61936676,0.00094824
78.33384648,0.0040863
424.40312618,0.01073676
114.60332279,0.00491491
225.30208978,0.00253195
104.07434038,0.00285885
109.39719585,0.03027237
114.86577849,0.00305584
115.59955124,0.00173012
119.56541883,0.00889856
114.20279509,0.00078248
82.1098121,0.00109646
160.33740173,0.00575297
121.06338832,0.01093335
117.78384349,0.01782248
135.91149812,0.01407738
117.81872857,0.01764079
131.28360246,0.00367781
126.76006249,0.04576521
237.52828265,0.00763091
112.30884404,0.00157094
114.98982754,0.01476868
93.91868569,0.00537431
116.15998715,0.00123761
114.99999492,0.07329783
265.81378813,0.00102838
133.72046909,0.02783328
119.39263619,0.01103902
1426.84964345,0.00754708
75.20337944,0.0121139
194.91028835,0.00029374
118.44868667,0.00026396
116.54505729,0.00924503
115.01823688,0.00505296
274.76493733,0.00701908
133.26701987,0.00308927
91.5019885,0.01004674
150.38003132,0.00693622
140.58567812,0.00099664
104.22898892,0.00709877
138.71902608,0.00796268
115.07438448,0.01725039
99.56404499,0.01352522
74.99881427,0.01431521
115.1179448,0.06065653
129.29343639,0.00149497
115.53486437,0.00150755
102.15233339,0.00033823
118.07461231,0.00284397
122.53157102,0.00544886
85.36649608,0.0023681
108.34579512,0.0145162
113.72305896,0.00281533
234.12385154,0.00996826
120.308099,0.01123375
123.47966117,0.01134549
92.81956767,0.00382008
107.82351757,0.01855006
115.60733163,0.00846493
115.03627097,0.03396874
221.29068426,0.00177463
214.9340478,0.0031396
101.65881414,0.00726463
81.14663025,0.00743805
141.52771738,0.00321492
115.92618844,0.01711967
336.27873445,0.00142573
114.97627841,0.00306262
305.0226196,0.00258473
114.26594052,0.01107122
116.72128621,0.00579507
87.82004715,0.01949964
137.05021594,0.00028043
205.82230794,0.0111805
92.84514178,0.00417239
182.13029077,0.00106348
115.36126813,0.00639846
176.02444212,0.00021281
152.3393424,0.00098612
102.64175354,0.02702828
120.87138837,0.00217809
115.01939994,0.01287278
115.61226667,0.00770417
98.25633231,0.00046933
817.08056248,0.00246496
114.7536941,0.00222872
113.77329284,0.00362698
127.27179605,0.0027505
123.1666089,0.01082736
108.30547417,0.00658803
282.32481243,0.00075324
94.31775416,0.0081402
114.02875989,0.00594221
120.0952773,0.00167983
113.35663057,0.00907995
112.42531042,0.01192869
262.33064439,0.00417897
117.29180141,0.00019686
111.0990829,0.00833828
212.94147052,0.00778023
164.53196444,0.0237561
183.58374082,0.03653083
142.63306974,0.00838869
246.70088973,0.01140434
115.240013,0.00951839
158.21352659,0.01955943
221.58129797,0.00216456
70.81183746,0.01727813
112.84127455,0.00927548
115.56592421,0.00686361
122.47077836,0.02342559
49.14905318,0.01556089
128.98602956,0.00762894
115.58700969,0.00213298
120.17358441,0.00840852
113.89369865,0.00392146
114.84536782,0.00354797
190.73255498,0.02840775
122.71563546,0.00598668
113.43958833,0.01384837
150.69741039,0.02127484
108.89807333,0.00225839
132.41489166,0.00888656
139.34141207,0.01096911
115.04317682,0.00838292
80.09259002,0.0007836
115.62788355,0.00043844
131.10055864,0.00304961
225.99332555,0.00796142
128.24685034,0.00753051
46.79379089,0.00628095
113.28209029,0.00127083
116.89107068,0.03955993
244.62369204,0.00527985
170.94699633,0.00335447
112.31093884,0.00513306
116.43499292,0.01583048
99.03144561,0.00702051
102.0412213,0.01845045
137.97803671,0.00035275
115.95038889,0.03573824
153.17553848,0.01021084
496.17905698,0.0195417
116.16592445,0.00528396
114.81574039,0.00847055
115.15260498,0.00678554
187.31430375,0.01657553
111.16025818,0.00583689
113.77164403,0.00988119
141.48482289,0.00900129
138.77279236,0.01274141
114.90432448,0.01836639
269.64022534,0.00518442
129.05279954,0.00117308
117.93220604,0.01501955
94.10591341,0.00321245
115.38471488,0.0072806
126.21700784,0.00538252
196.74771292,0.00438331
115.00677066,0.00701866
186.88246004,0.02798475
111.43046113,0.00282577
114.99799827,0.001209
135.21672933,0.00541765
126.31834445,0.00550592
113.94427872,0.00547792
57.87102335,0.00900677
113.54375531,0.00764713
114.63497713,0.02099399
89.91348932,0.01186052
116.61883032,4.81261799e-06
96.39744685,0.02129482
117.10589373,0.00732561
121.58070526,0.00381772
118.08351156,0.01200354
68.77193528,0.00949746
84.29978645,0.01706602
115.77263591,0.01649131
114.90508642,0.00438826
131.41857003,0.00194964
72.49057961,0.0018011
152.89611602,0.00274556
77.88994736,0.02962348
168.32302549,0.03481768
138.29330519,0.00987791
114.78134949,0.01485096
101.28594093,5.56397463e-05
300.68306748,0.00179852
136.91175659,0.00145022
115.77598621,0.0085962
149.89059112,0.00647445
115.00821478,0.01039952
105.66298011,0.00264599
93.07200852,0.00829838
108.85923179,0.00053077
189.8240348,0.0317782
112.42027695,0.01288293
59.27678261,0.00929091
120.98776182,0.00648339
77.7794697,0.00133299
115.08671959,0.00051455
59.32460425,0.0103966
48.28963499,0.05184764
207.60632637,0.00112879
144.97595187,0.01613752
112.50307959,0.02599235
116.9788251,0.00179204
121.50753596,0.00142406
112.68980713,0.0088379
115.70838549,0.00477785
268.70988198,0.00846554
61.73278949,0.01735571
107.54198653,0.00021227
128.07615353,0.03352809
96.6672063,0.00153679
133.96156179,0.00239393
231.45205607,0.00197501
115.91267597,0.00048129
643.64502381,0.0057983
186.22417126,0.00423307
74.73675607,0.01335356
99.30494034,0.00720125
145.92808691,0.01909064
118.53828442,0.00365261
114.96333094,0.017044
71.57965923,0.00196459
102.58325351,0.00128208
170.84918891,0.00282436
117.48439726,0.00713273
101.39866376,0.01948057
154.64263255,0.00828949
115.17866716,0.00839134
183.10358543,0.01574455
103.71933599,0.01123323
118.57057921,0.03684155
117.37564304,0.00770446
117.27000829,0.00756063
61.77027387,0.01012967
340.70997493,0.01064095
115.68140117,0.00115282
135.817306,0.00958052
391.46637406,0.00838958
223.49046733,0.00797627
115.67235026,0.00154216
65.53649005,0.00017827
569.30726343,0.00495772
105.26848223,0.00045704
685.2662728,0.01100882
306.8557346,0.00744852
114.46750333,0.00198714
273.81116363,0.00185452
114.99998176,0.00536462
115.46827222,0.00793136
174.61664441,0.0053427
98.16096692,0.00758976
58.38927794,0.02085615
102.20433,0.00025063
155.54389664,0.00041769
116.93726971,0.00112764
112.91180646,0.01822332
91.33093611,0.01126928
135.26354159,0.02705495
108.80386867,0.00248922
114.43049545,0.00304484
116.31131985,0.01159055
136.74659346,0.00159171
264.16837027,0.00796895
304.80320698,0.01330595
116.6499617,0.00292418
82.02865489,0.00369837
162.88094097,0.00855964
70.32776585,0.01250743
182.00429518,0.00017666
117.14219162,0.01690656
86.03306011,0.00572644
117.66782518,0.00683073
85.94115596,7.81865712e-05
117.9398239,0.02308756
339.76185535,0.00056661
112.74499088,0.01294603
115.00074062,0.00684859
114.98732015,0.01391251
93.70968819,0.00412748
115.16957465,0.01233337
112.71868698,0.00161351
91.82417783,0.00410287
230.2229508,0.02199979
127.94031167,0.00394935
114.70090775,0.01851537
81.22524158,0.00678777
1005.11202082,0.02236157
124.76524807,0.00130136
64.45603058,0.00902699
116.62596419,0.00012945
45.62212551,0.01033105
423.14416117,0.00446991
110.98101838,0.00031421
94.99167487,0.00240748
114.97915183,0.00245241
111.00321136,0.00754599
93.46607574,0.02148191
146.39848086,0.00826516
109.75132888,0.01784014
110.36875334,0.00026025
123.61726099,0.0004948
121.39688775,0.0019035
443.8513735,0.04024651
108.82675686,0.00435543
127.96503226,0.00431175
133.95604335,0.00699767
121.89479967,0.00448898
125.11000427,0.00797452
112.89639181,0.00027477
112.56673938,7.72228773e-05
170.12400813,0.01343809
111.43543966,0.02448868
115.46005377,0.00049278
113.0439497,0.00603774
114.80370211,0.00360752
172.43893531,0.00294628
109.39686186,0.0083388
165.50957229,0.01464393
114.34060414,0.0006627
119.86028336,0.00177305
419.95621399,0.00902402
114.91287885,0.00245669
134.95385163,0.01280276
114.9672492,0.00625706
115.03007407,0.00678386
113.60185434,0.0245794
217.38395398,0.03839633
114.90037903,0.00507901
213.5350341,0.00756502
114.53880028,0.00477466
113.76884084,0.01097592
633.91631457,0.00571326
128.50798942,0.00215529
108.06866762,0.02026673
81.99458631,0.00321924
2161.31149225,0.02796548
101.11707629,0.02010399
423.00805655,0.00272207
104.09377527,0.00200676
113.69727913,0.01196311
72.61926077,0.00484847
122.31780023,0.00920223
61.15468869,0.00141071
114.02286143,0.00397579
120.96794587,0.01127921
112.95248165,0.0023421
201.01877816,0.02183838
107.1919727,0.00579338
114.52033149,0.00402355
115.92911911,0.0030164
124.52910676,0.00096426
88.15008426,0.00430248
579.20519321,0.00221302
128.25225825,0.00660108
146.2213332,0.01349838
123.19489837,0.02306096
134.77148771,0.01403315
727.30074806,0.00277408
493.12093056,0.00145996
115.04459034,0.00440713
125.55509156,0.00081472
114.88507005,0.00729304
119.26158945,0.02184549
96.69107673,0.00980672
108.04242874,0.00967457
114.73186029,0.00798437
124.02021824,0.00908871
115.24250831,0.01178323
115.25060767,0.02812094
119.98829925,0.01105602
114.32940666,0.00460226
115.48089917,0.00064364
120.9840256,0.00168039
147.20921371,0.00764206
205.87644205,0.02287288
111.29452551,0.01221923
115.08603141,0.00470354
126.24330576,0.00087016
114.82612274,0.00447392
160.01538307,0.00379077
469.24209772,0.00280761
101.15644573,0.01264777
113.09370657,0.00714825
118.13259617,0.00176028
181.58419419,0.00593263
150.40993151,0.0075299
108.05385556,0.00259596
82.762762,0.01758416
52.41614797,0.01114679
117.46721852,0.00061673
114.79210361,0.00518372
113.39425743,0.02029382
114.7911116,0.04295732
115.2880781,0.00026625
115.76445349,0.00162356
61.15755764,0.01901422
178.16270429,0.00185783
79.62955808,0.00689972
80.6052852,0.00070992
150.57056459,0.00499305
131.29250088,2.09237272e-05
114.24476094,0.0097715
125.59124341,0.00518654
465.32276379,0.00087169
156.06115429,0.02022685
102.74041837,0.00118837
111.40593576,0.0018916
117.49524022,0.05409427
99.4704405,0.01116955
73.49471652,0.00762569
163.65270542,0.03047642
123.8004553,0.01202839
101.0446302,0.00534323
185.18470021,0.00023062
989.60102355,0.00160371
111.7803987,0.00129249
115.16492141,0.02118052
136.88351453,0.01399347
113.58654106,0.01261138
119.54282013,0.006869
91.85347112,0.01203036
173.86491907,0.01451764
150.3714786,0.00357125
65.60246657,0.00144055
114.64603912,0.00631026
112.47602936,0.00832341
116.09539126,0.00089479
349.57749663,0.00786862
106.84346413,0.0003352
757.41903376,0.00522804
91.56108523,0.00180198
115.29880373,0.01729511
108.59791307,0.00186231
144.0809309,0.00239716
112.57938579,0.00028425
475.75011407,0.01389642
81.16611068,0.03726008
134.57536196,0.01518558
115.35971969,0.00831073
225.01602619,4.41490476e-05
348.88317932,0.00429903
661.14788212,0.00031468
58.59591374,0.00772158
537.15822754,0.01956688
114.49981795,0.01154239
69.05404352,0.00387947
162.87545156,0.00546459
143.16395989,0.00795091
134.41232228,0.00153804
73.62033792,0.00410052
97.49404131,0.01175094
73.59669784,0.04735107
365.34613327,0.00538214
115.13945604,0.00291139
64.54174949,0.00738573
104.00629524,0.00097279
114.99624073,0.00473745
92.49845608,0.0055287
114.77650829,0.01971104
109.73836698,0.01994556
591.18772461,0.0075459
178.80218688,0.00983031
146.47586666,0.00387834
115.0602999,0.000656
454.49514511,0.00056425
148.73417271,0.00328509
65.25902902,0.00030859
120.97615793,0.01481111
115.31425276,0.0013777
138.98880458,8.17529765e-05
114.2711419,0.00253057
134.37144397,0.0108845
114.72547404,0.00501131
104.55492948,0.00414506
107.05926925,0.00265507
339.63279935,0.00019234
97.34349137,0.00337885
485.93912843,0.01253401
113.53811189,0.00413566
248.16219251,0.00689589
126.963043,0.00112039
122.78938064,0.01963643
114.54290611,0.00284952
148.88079309,0.00082959
1080.06242605,0.00044276
113.79226216,0.01205975
86.18550033,0.00599333
115.15233732,0.01821264
114.65702305,0.00228248
114.94482975,0.03814788
100.0386475,0.00532485
683.21370713,0.00944937
294.21813883,0.00177983
110.30006517,0.01977136
100.25551161,0.00264952
111.0650708,0.00631626
112.65259627,0.00808963
115.37798305,0.04838532
104.7602217,0.00052077
82.23142654,0.004729
188.12913025,0.0060491
536.47071306,0.00026402
271.88403173,0.00335141
95.75419726,0.01231458
101.65313138,0.0106847
106.33813618,0.00468113
105.66358901,0.00141368
109.52709045,0.00456342
119.6847956,0.01338744
119.2342712,0.00243553
312.36746258,0.01130238
120.80965522,0.00426436
287.88913275,0.0029812
231.4815808,0.00439497
118.49291091,0.00554736
105.33567641,0.00420575
178.27246392,0.02108177
114.18588125,0.00279281
117.08199741,0.00197477
375.78397373,0.00533649
370.33935021,0.0010322
110.44226986,0.0008498
112.25513801,0.00582082
169.1598606,0.0014783
115.36166755,0.00046565
89.81715216,0.00944634
114.51236632,0.03209963
296.49891584,0.00136999
67.40221699,0.026967
114.81817509,0.00901661
155.51477684,0.00227477
127.72702337,0.00899661
75.33878762,0.01536442
223.0098586,0.00700918
114.73672819,0.00716695
100.25301405,0.00225193
144.98375708,0.0029451
113.77602722,0.00377614
238.4311286,0.00115332
84.12545449,0.01037786
134.59807055,0.00265563
105.36281042,0.00597498
387.60868858,0.00391086
117.69261903,0.00624139
49.19968382,0.01928447
289.92519982,0.0127763
115.39981526,0.01314715
181.58130745,5.05277166e-05
119.47627573,0.01526018
120.74055757,0.01157905
126.02775322,0.00385334
113.76371196,0.00840634
110.21670884,0.002831
119.98614691,0.01345368
110.85000638,0.00194921
109.5722983,0.01112638
179.89806732,0.02671369
114.00974009,0.00200436
112.14216479,0.00087792
209.98708583,0.00108875
105.22576825,0.00265699
138.37931611,0.00150426
62.79035752,0.00078674
125.27036681,0.00331065
96.47250191,0.00300826
299.72806588,0.00576743
117.0997941,0.01532012
108.41030718,0.00182543
115.06871945,0.00110272
158.20772291,0.00137627
76.50554547,0.00250938
117.09737553,0.00250071
99.48930407,0.01210109
68.60251734,0.00022693
296.85407547,0.00830421
113.93986867,0.00067493
114.99999247,0.01054103
46.81512784,3.18694153e-05
177.25779579,0.00236216
132.52239605,0.01077632
115.68635473,0.00222764
119.17120522,0.0103546
138.39342546,0.00040358
116.41955309,0.00074483
119.1347185,0.00333875
78.92271786,0.00306075
127.2346224,0.00276508
110.19844492,0.00129495
99.48287777,0.01106323
274.16530429,0.00213508
140.2392679,0.0004677
98.20618973,0.00231156
120.9350857,0.00710495
60.10410204,0.00291332
63.3162336,0.02141751
1333.4981594,0.00278833
119.54752544,0.00827597
